Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Pedestrian and Cyclist Count,IsWeekend,Weather Conditions_Fog,Weather Conditions_Overcast,Weather Conditions_Rain,Weather Conditions_Windy,Roadwork and Construction Activity_Yes
6965.0,47.3421473253652,1.1537306588638727,26.80961232052806,32.00753887865064,2.0,63.93,199.0,0.0,0.0,0.0,0.0,0.0,0.0
32668.0,51.21108557787716,1.5,100.0,100.0,1.0,115.336,97.0,0.0,0.0,0.0,1.0,0.0,0.0
24405.0,29.84255885002768,1.2371759739366812,82.95172415675621,100.0,2.0,98.81,110.0,0.0,0.0,0.0,0.0,0.0,1.0
25768.0,25.49316208594673,1.5,85.81084803490874,100.0,2.0,101.536,103.0,0.0,0.0,0.0,0.0,0.0,0.0
34362.0,46.08703580582908,1.5,100.0,100.0,5.0,118.724,87.0,0.0,1.0,0.0,0.0,0.0,0.0
12382.0,45.46436548156149,1.2527254108066672,36.46940495461653,63.25005703099611,0.0,74.764,202.0,0.0,0.0,0.0,0.0,0.0,0.0
50214.0,36.94089992898308,1.5,100.0,100.0,0.0,150.428,108.0,0.0,1.0,0.0,0.0,0.0,1.0
21131.0,44.34249738927012,1.273318150642602,69.35472079420164,100.0,1.0,92.262,106.0,0.0,0.0,0.0,0.0,0.0,0.0
39110.0,23.53041371266561,1.5,100.0,100.0,2.0,128.22,91.0,0.0,0.0,0.0,0.0,0.0,0.0
42022.0,34.7107511582513,1.5,100.0,100.0,5.0,134.04399999999998,109.0,0.0,0.0,0.0,0.0,0.0,0.0
36384.0,28.18948342525119,1.5,100.0,100.0,2.0,122.768,103.0,1.0,0.0,0.0,1.0,0.0,0.0
11033.0,44.5228864385802,1.096818006345011,46.5099185320096,51.589955429015134,0.0,72.066,201.0,1.0,0.0,0.0,0.0,0.0,1.0
16390.0,34.37367222583899,1.2757859876549065,60.64506731551499,78.9515024424481,0.0,82.78,78.0,1.0,1.0,0.0,0.0,0.0,0.0
65269.0,36.975996046924,1.5,100.0,100.0,2.0,180.538,113.0,1.0,0.0,0.0,0.0,1.0,0.0
17926.0,66.42270358611864,1.2221454203750524,64.13736889877862,86.91454741331299,3.0,85.852,92.0,1.0,0.0,1.0,0.0,0.0,0.0
22876.0,65.01737102530136,1.2901030641660545,75.98671216182738,100.0,2.0,95.752,104.0,1.0,1.0,0.0,0.0,0.0,0.0
49798.0,28.283766320619485,1.5,100.0,100.0,2.0,149.596,96.0,1.0,0.0,0.0,0.0,0.0,0.0
30323.0,27.919211338058588,1.5,93.69413988103364,100.0,1.0,110.646,95.0,1.0,0.0,0.0,0.0,0.0,0.0
13356.0,65.76747983560841,1.3376681795876788,50.63340305900106,67.63354364396753,1.0,76.712,201.0,1.0,0.0,0.0,0.0,0.0,0.0
38748.0,38.46488475897993,1.5,100.0,100.0,2.0,127.496,90.0,1.0,0.0,0.0,0.0,1.0,1.0
34188.0,25.82840194803964,1.5,100.0,100.0,4.0,118.376,105.0,1.0,0.0,0.0,1.0,0.0,0.0
32010.0,32.4761995653555,1.5,100.0,100.0,3.0,114.02,109.0,1.0,0.0,1.0,0.0,0.0,0.0
13903.0,30.599491174057057,1.1584690766437022,50.25267746713058,68.40058101270346,0.0,77.806,174.0,1.0,0.0,0.0,1.0,0.0,0.0
34831.0,20.0,1.5,100.0,100.0,5.0,119.662,115.0,1.0,0.0,1.0,0.0,0.0,1.0
14614.0,44.0166037320525,1.1139491607847691,44.85913263185906,76.10025897832664,0.0,79.22800000000001,190.0,1.0,0.0,0.0,0.0,0.0,0.0
28195.0,38.19781934142537,1.5,95.3295777259114,100.0,4.0,106.39,110.0,1.0,0.0,0.0,0.0,0.0,0.0
43024.0,28.070948022040927,1.5,100.0,100.0,3.0,136.048,89.0,0.0,0.0,1.0,0.0,0.0,0.0
13224.0,61.23396562299045,1.218678965085628,38.71894192231952,65.02905995905515,0.0,76.44800000000001,208.0,0.0,0.0,0.0,0.0,0.0,0.0
31137.0,51.283966231285376,1.5,99.27321333119612,100.0,0.0,112.274,91.0,0.0,0.0,0.0,0.0,0.0,0.0
60935.0,20.0,1.5,100.0,100.0,2.0,171.87,102.0,0.0,0.0,0.0,0.0,0.0,1.0
39508.0,20.8628550309502,1.5,100.0,100.0,4.0,129.01600000000002,101.0,0.0,0.0,0.0,0.0,0.0,0.0
39400.0,33.47530163619456,1.5,100.0,100.0,0.0,128.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0
28165.0,59.92999517432791,1.5,100.0,100.0,4.0,106.33,113.0,0.0,1.0,0.0,0.0,0.0,0.0
28609.0,26.015320182089628,1.5,92.28532786408904,100.0,2.0,107.218,103.0,0.0,0.0,0.0,0.0,0.0,0.0
18780.0,43.13028697014554,1.0103247627797949,55.30332578309645,98.53115111589172,0.0,87.56,100.0,0.0,0.0,0.0,0.0,0.0,0.0
27100.0,39.17190464382564,1.5,81.5603258755467,100.0,1.0,104.2,88.0,0.0,0.0,0.0,0.0,0.0,0.0
16397.0,54.12435249259166,1.2495583345166552,55.1974959448997,81.2458338389037,0.0,82.794,96.0,0.0,0.0,1.0,0.0,0.0,0.0
11423.0,20.0,1.0076769107292227,33.272930841567344,59.71789823122136,0.0,72.846,199.0,0.0,0.0,0.0,0.0,0.0,0.0
10806.0,44.59911487343447,1.129870370756024,40.767141547756,53.79018129368767,0.0,71.612,213.0,0.0,0.0,0.0,1.0,0.0,0.0
40629.0,28.94285076996661,1.5,100.0,100.0,2.0,131.25799999999998,100.0,0.0,0.0,0.0,0.0,0.0,1.0
14197.0,57.98811324847052,1.118614232515062,44.31739792825032,73.73153531181183,1.0,78.394,212.0,0.0,0.0,0.0,0.0,0.0,1.0
13734.0,60.01333651955487,1.082274904878222,38.20772836318813,69.82012968038867,1.0,77.468,213.0,0.0,0.0,0.0,0.0,1.0,0.0
48585.0,38.592094004578406,1.5,100.0,100.0,1.0,147.17000000000002,121.0,0.0,0.0,0.0,0.0,0.0,0.0
35331.0,37.825799504882994,1.5,100.0,100.0,4.0,120.662,75.0,0.0,0.0,0.0,0.0,0.0,0.0
31483.0,42.2361361917778,1.5,100.0,100.0,2.0,112.966,108.0,0.0,0.0,0.0,0.0,0.0,1.0
24863.0,40.77188038914457,1.0816142538515594,83.9783656527124,100.0,1.0,99.726,96.0,0.0,0.0,0.0,0.0,0.0,0.0
37767.0,38.38720502869636,1.5,100.0,100.0,2.0,125.534,84.0,0.0,0.0,0.0,0.0,0.0,0.0
29583.0,53.8661464608941,1.5,100.0,100.0,3.0,109.166,109.0,0.0,1.0,0.0,0.0,0.0,0.0
14566.0,26.3346338292694,1.035440171871847,42.96557238755756,73.81225294063739,3.0,79.132,180.0,0.0,0.0,1.0,0.0,0.0,0.0
43533.0,23.803825667109887,1.5,100.0,100.0,0.0,137.066,94.0,0.0,0.0,0.0,0.0,0.0,0.0
19320.0,20.0,1.0533919889663774,56.0120302751425,98.87939306973765,0.0,88.64,88.0,0.0,0.0,0.0,0.0,0.0,0.0
48094.0,26.075441606430964,1.5,100.0,100.0,1.0,146.188,81.0,0.0,0.0,0.0,0.0,0.0,1.0
21711.0,34.73359265264269,1.3599333382749088,62.806467935509794,100.0,1.0,93.422,93.0,0.0,0.0,0.0,0.0,1.0,0.0
31399.0,34.643585177025166,1.5,100.0,100.0,0.0,112.798,112.0,0.0,0.0,0.0,0.0,0.0,0.0
18517.0,45.86143883046375,1.1833202566114625,61.41725907593427,89.24274540163275,2.0,87.03399999999999,101.0,0.0,0.0,0.0,0.0,0.0,0.0
11371.0,51.02477209439482,1.1034483339552157,31.197460401979253,55.157150648714975,1.0,72.742,218.0,0.0,0.0,0.0,0.0,0.0,0.0
11938.0,37.64141550677165,1.363688082344624,40.56736929238761,59.6681250803429,0.0,73.876,187.0,0.0,0.0,0.0,0.0,0.0,0.0
55123.0,36.1772121738091,1.5,100.0,100.0,3.0,160.24599999999998,90.0,0.0,0.0,0.0,1.0,0.0,0.0
52096.0,49.12220555415429,1.5,100.0,100.0,3.0,154.192,101.0,0.0,0.0,1.0,0.0,0.0,1.0
26541.0,38.041929195534216,1.5,89.28587509971089,100.0,2.0,103.082,111.0,0.0,0.0,0.0,0.0,0.0,0.0
17216.0,35.77589815501497,1.180140391562165,62.36319340593279,87.59147584881674,1.0,84.432,104.0,0.0,0.0,0.0,1.0,0.0,0.0
19195.0,50.24264677643169,1.334816450097176,59.56885510242154,97.40381910058709,1.0,88.39,94.0,0.0,0.0,1.0,0.0,0.0,0.0
24545.0,51.50381788721268,1.224176252392176,74.0364560509363,100.0,3.0,99.09,117.0,0.0,0.0,1.0,0.0,0.0,0.0
56258.0,45.85982116175032,1.5,100.0,100.0,1.0,162.51600000000002,92.0,0.0,0.0,0.0,0.0,0.0,0.0
32100.0,26.36048778579194,1.5,97.96285671956709,100.0,4.0,114.2,101.0,0.0,0.0,1.0,0.0,0.0,0.0
6265.0,51.41930534961551,1.331714719726702,28.46291133897868,32.04272352048322,0.0,62.53,212.0,0.0,0.0,1.0,0.0,0.0,0.0
35956.0,42.82870243581346,1.5,100.0,100.0,2.0,121.912,100.0,0.0,0.0,0.0,0.0,0.0,0.0
38339.0,20.0,1.5,100.0,100.0,1.0,126.678,91.0,0.0,0.0,0.0,0.0,0.0,0.0
28132.0,33.19510211068366,1.5,91.71363415807716,100.0,1.0,106.264,100.0,0.0,0.0,0.0,0.0,1.0,0.0
16393.0,29.158640569945103,1.363044401022622,58.92398622267046,83.04405214090704,0.0,82.786,78.0,0.0,0.0,0.0,0.0,0.0,0.0
9696.0,37.8084668075758,1.0484100001940773,30.69895580374951,50.99178047808419,0.0,69.392,207.0,0.0,0.0,0.0,0.0,0.0,0.0
21620.0,52.58938600121948,1.349479437386538,76.54612777598854,100.0,1.0,93.24,98.0,0.0,0.0,0.0,0.0,0.0,0.0
20081.0,52.32649360729083,1.291669395019779,69.98249963850546,100.0,1.0,90.162,109.0,1.0,1.0,0.0,0.0,0.0,0.0
40722.0,28.06813172763581,1.5,100.0,100.0,3.0,131.44400000000002,114.0,1.0,0.0,0.0,0.0,0.0,1.0
13316.0,36.94129933503811,1.2708482558940035,46.50225165572048,65.2259372819754,0.0,76.632,182.0,1.0,0.0,0.0,0.0,0.0,0.0
4901.0,41.381886607674325,1.0093408385312743,21.4609389456702,24.090230088818902,0.0,59.802,192.0,1.0,0.0,0.0,1.0,0.0,0.0
45841.0,20.13722970049706,1.5,100.0,100.0,1.0,141.68200000000002,98.0,1.0,0.0,0.0,0.0,0.0,0.0
14041.0,52.47910256117534,1.2321870403974784,39.587267360247246,69.64543749202203,1.0,78.082,205.0,1.0,0.0,0.0,1.0,0.0,0.0
11644.0,29.970296716048463,1.0910998944412835,48.09391027664361,62.31454610937243,1.0,73.288,181.0,1.0,0.0,0.0,0.0,0.0,0.0
29959.0,38.90522897565001,1.5,100.0,100.0,1.0,109.918,100.0,1.0,0.0,0.0,0.0,0.0,0.0
37666.0,35.895806812552486,1.5,100.0,100.0,4.0,125.332,104.0,1.0,0.0,0.0,0.0,0.0,0.0
33681.0,39.07052287124535,1.5,100.0,100.0,2.0,117.362,105.0,1.0,0.0,0.0,0.0,0.0,1.0
47091.0,46.82453826605304,1.5,100.0,100.0,1.0,144.18200000000002,97.0,1.0,0.0,0.0,0.0,0.0,0.0
44425.0,37.13293707372939,1.5,100.0,100.0,2.0,138.85,92.0,1.0,0.0,1.0,0.0,0.0,0.0
50941.0,20.0,1.5,100.0,100.0,4.0,151.882,102.0,1.0,0.0,0.0,0.0,0.0,0.0
28429.0,40.054701591666266,1.5,95.81335268149112,100.0,1.0,106.858,87.0,1.0,0.0,0.0,0.0,0.0,0.0
8373.0,45.153789813721055,1.1104678231283598,32.04952974911433,37.49189621621866,1.0,66.746,179.0,1.0,0.0,0.0,0.0,0.0,0.0
29521.0,44.44971665388732,1.5,100.0,100.0,1.0,109.042,104.0,1.0,0.0,0.0,0.0,0.0,0.0
43778.0,45.58484543530325,1.5,100.0,100.0,1.0,137.55599999999998,98.0,0.0,0.0,0.0,0.0,0.0,0.0
11546.0,59.524675344707454,1.3288719547265693,45.49362668906458,54.84994054698659,1.0,73.092,204.0,0.0,0.0,0.0,0.0,0.0,0.0
28643.0,27.38592456715195,1.5,89.46097216454773,100.0,1.0,107.286,93.0,0.0,0.0,0.0,0.0,0.0,0.0
14771.0,35.05650625391488,1.1971458337789789,47.32246161176405,74.16437678412095,0.0,79.542,201.0,0.0,0.0,0.0,0.0,0.0,0.0
13672.0,50.91814133741378,1.0480828916482303,40.88498999250545,63.53552363366629,0.0,77.344,195.0,0.0,0.0,0.0,0.0,0.0,0.0
38680.0,41.76966387339537,1.5,100.0,100.0,1.0,127.36,108.0,0.0,0.0,0.0,0.0,0.0,0.0
22675.0,39.021916135146405,1.0563211795570704,78.03160616465328,100.0,1.0,95.35,105.0,0.0,0.0,0.0,0.0,0.0,0.0
24990.0,51.19926332395805,1.024881290465881,76.2460608855794,100.0,2.0,99.98,100.0,0.0,0.0,0.0,0.0,0.0,0.0
43308.0,34.16966396507227,1.5,100.0,100.0,1.0,136.616,112.0,0.0,0.0,0.0,0.0,1.0,0.0
30048.0,21.368259954071892,1.5,91.62163124054032,100.0,3.0,110.096,89.0,0.0,1.0,0.0,0.0,0.0,0.0
29980.0,50.62255131950422,1.5,90.17539566885549,100.0,2.0,109.96,112.0,0.0,0.0,0.0,0.0,0.0,0.0
27611.0,38.38993685309247,1.5,87.81436544484997,100.0,2.0,105.222,123.0,0.0,0.0,0.0,0.0,0.0,0.0
25136.0,22.55168761781843,1.5,78.5946449245368,100.0,1.0,100.272,72.0,0.0,0.0,1.0,0.0,0.0,0.0
37647.0,61.34222043649959,1.5,100.0,100.0,4.0,125.294,90.0,0.0,0.0,0.0,0.0,0.0,0.0
24022.0,52.09641290505808,1.1637648287268072,86.29090495349169,100.0,3.0,98.044,93.0,0.0,0.0,0.0,0.0,0.0,0.0
21972.0,45.34152417488025,1.3892312651889331,67.76250662499345,100.0,0.0,93.944,129.0,0.0,0.0,0.0,1.0,0.0,0.0
32388.0,25.188344688603184,1.5,100.0,100.0,5.0,114.776,101.0,0.0,0.0,0.0,0.0,0.0,0.0
22823.0,52.92934853493107,1.285769665628497,81.25677231710529,100.0,2.0,95.646,106.0,0.0,0.0,1.0,0.0,0.0,0.0
55355.0,28.82746813453077,1.5,100.0,100.0,5.0,160.70999999999998,89.0,0.0,1.0,0.0,0.0,0.0,0.0
35758.0,39.54795169642381,1.5,100.0,100.0,3.0,121.516,89.0,0.0,0.0,0.0,0.0,0.0,0.0
34084.0,26.372242359568794,1.5,100.0,100.0,2.0,118.168,116.0,0.0,0.0,0.0,1.0,0.0,1.0
22499.0,29.849046570443495,1.1336199862675076,79.65064767847228,100.0,0.0,94.998,105.0,0.0,0.0,0.0,0.0,0.0,0.0
34920.0,21.739523139179617,1.5,100.0,100.0,1.0,119.84,100.0,0.0,0.0,0.0,0.0,1.0,0.0
34071.0,52.01521070420735,1.5,100.0,100.0,1.0,118.142,103.0,0.0,0.0,0.0,0.0,0.0,0.0
9673.0,58.40461051790348,1.2594019280474753,27.59137389048416,43.51610684214475,1.0,69.346,192.0,0.0,0.0,0.0,0.0,0.0,0.0
29570.0,37.76793449325288,1.5,100.0,100.0,2.0,109.14,125.0,0.0,0.0,1.0,0.0,0.0,0.0
56542.0,33.5907208572238,1.5,100.0,100.0,1.0,163.084,103.0,0.0,0.0,0.0,1.0,0.0,0.0
12718.0,50.67941743075132,1.005498221604538,37.36085854072934,60.73406482993165,0.0,75.436,210.0,0.0,0.0,0.0,1.0,0.0,1.0
23607.0,53.87290837266743,1.208579609666752,70.05917438667156,100.0,3.0,97.214,109.0,0.0,0.0,0.0,1.0,0.0,0.0
37614.0,36.84247913944103,1.5,100.0,100.0,1.0,125.228,79.0,0.0,0.0,1.0,0.0,0.0,0.0
32230.0,43.132051867479774,1.5,100.0,100.0,0.0,114.46,110.0,0.0,0.0,0.0,0.0,0.0,0.0
21898.0,57.44679580736786,1.142754390068444,70.06911650806205,100.0,4.0,93.796,113.0,0.0,0.0,0.0,0.0,0.0,0.0
63687.0,39.82687887209213,1.5,100.0,100.0,2.0,177.374,91.0,0.0,0.0,0.0,0.0,0.0,1.0
12718.0,49.249661162475455,1.1417085308868862,34.50024302295999,60.81361304748171,0.0,75.436,195.0,0.0,0.0,0.0,0.0,0.0,0.0
34242.0,20.0,1.5,100.0,100.0,1.0,118.484,104.0,0.0,0.0,0.0,0.0,0.0,0.0
18866.0,36.93932441250195,1.0825008455344611,60.72385413042719,98.28674777618778,0.0,87.732,109.0,0.0,0.0,0.0,0.0,0.0,0.0
10280.0,62.586204841951336,1.3344470812828997,40.69443392468055,54.83326167787883,0.0,70.56,185.0,0.0,0.0,1.0,0.0,0.0,0.0
13448.0,54.40696143822682,1.2167043857070252,54.18798290768184,62.90564727914222,1.0,76.896,192.0,0.0,0.0,0.0,0.0,0.0,0.0
17523.0,42.17153453822207,1.262691793888643,62.58531310458308,82.69863681876856,0.0,85.04599999999999,110.0,0.0,0.0,0.0,0.0,0.0,1.0
38113.0,42.89056687375519,1.5,100.0,100.0,1.0,126.226,90.0,1.0,1.0,0.0,0.0,0.0,0.0
38352.0,38.10591258872703,1.5,100.0,100.0,1.0,126.704,94.0,1.0,0.0,0.0,0.0,0.0,0.0
14092.0,60.19283923641769,1.3287323786341436,50.16354870614874,73.42241450541368,0.0,78.184,206.0,1.0,0.0,0.0,0.0,0.0,0.0
26948.0,41.17874800464568,1.5,93.06604556254403,100.0,2.0,103.896,98.0,1.0,0.0,0.0,0.0,0.0,1.0
18286.0,42.36551783917751,1.1292109383016375,68.91171707248665,95.31118188934036,0.0,86.572,112.0,1.0,0.0,0.0,0.0,0.0,1.0
56645.0,26.88742880862808,1.5,100.0,100.0,2.0,163.29000000000002,96.0,1.0,0.0,0.0,0.0,0.0,0.0
28669.0,41.29749878398674,1.5,86.34209366708664,100.0,4.0,107.338,98.0,1.0,0.0,0.0,0.0,0.0,0.0
35174.0,40.60481398804936,1.5,100.0,100.0,6.0,120.348,96.0,1.0,0.0,0.0,0.0,0.0,0.0
16461.0,61.85014278708509,1.0717424041156964,58.97278291141127,81.85671991733656,1.0,82.922,103.0,1.0,0.0,1.0,0.0,0.0,0.0
32690.0,31.874572628998354,1.5,100.0,100.0,3.0,115.38,83.0,1.0,0.0,1.0,0.0,0.0,0.0
25259.0,26.956842403400078,1.5,79.92705764520912,100.0,1.0,100.518,99.0,1.0,0.0,0.0,0.0,0.0,0.0
33372.0,38.084501083315146,1.5,100.0,100.0,1.0,116.744,93.0,1.0,0.0,0.0,0.0,0.0,0.0
14390.0,34.57955587756897,1.0930023968831324,40.560246231151375,69.51463061016766,0.0,78.78,214.0,1.0,0.0,0.0,0.0,0.0,0.0
11081.0,43.49895778414495,1.2253633457935416,43.01276447633617,51.77648488152743,0.0,72.162,190.0,1.0,0.0,0.0,0.0,0.0,0.0
51532.0,28.644421585955968,1.5,100.0,100.0,4.0,153.064,114.0,1.0,0.0,0.0,0.0,0.0,0.0
25726.0,45.358252384175685,1.5,92.94922682956624,100.0,2.0,101.452,89.0,1.0,0.0,0.0,0.0,0.0,0.0
34430.0,23.32220448732065,1.5,100.0,100.0,1.0,118.86,88.0,1.0,1.0,0.0,0.0,0.0,0.0
22204.0,49.68315584939138,1.0700492560521413,77.46862562158267,100.0,2.0,94.408,109.0,1.0,1.0,0.0,0.0,0.0,0.0
